2812,The Razor's Edge
2813,Reds
2814,Return with Honor
2816,Days of Heaven
2819,The Lady Eve
2820,Sullivan's Travels
2821,The Palm Beach Story
2822,Man Facing Southeast
2823,Niagara
2824,Gilda
2825,South Pacific
2826,Flashdance
2827,Indochine
2828,The Dirty Dozen
2829,Mike's Murder
2830,Help!
2831,Goldfinger
2832,From Russia with Love
2833,Dr. No
2834,The Blue Lagoon
2835,A Fistful of Dollars
2836,Hard Eight
2837,Home Alone 2: Lost in New York
2840,Someone to Watch Over Me
2843,Fight Club
2845,The Story of Us
2846,Fever Pitch
2848,Julien Donkey-Boy
2850,The Straight Story
2851,The Bad Seed
2852,Time Bandits
2853,A Man and a Woman
2854,Fitzcarraldo
2855,All That Jazz
2856,Red Sorghum
2857,Crimes and Misdemeanors
2858,Bats
2859,The Best Man
2860,Bringing Out the Dead
2861,Crazy in Alabama
2862,Three to Tango
2863,Body Shots
2865,Brother Can You Spare A Dime
2866,The Guardian
2867,The Ipcress File
2868,On Any Sunday
2869,RoboCop
2870,RoboCop 2
2871,Who Framed Roger Rabbit
2872,Melvin and Howard
2873,For Your Eyes Only
2874,Licence to Kill
2875,Live and Let Die
2876,Rawhead Rex
2877,Thunderball
2879,House on Haunted Hill
2880,Music of the Heart
2881,Being John Malkovich
2882,Dreaming of Joseph Lees
2884,Princess Mononoke
2885,The Suburbans
2886,My Best Fiend
2887,Train of Life
2888,The Bachelor
2889,The Bone Collector
2890,The Insider
2891,American Movie
2892,Last Night
2894,Rosetta
2895,"They Shoot Horses, Don't They?"
2897,Bride of Re-Animator
2899,Coma
2900,Creepshow
2901,Creepshow 2
2902,Re-Animator
2903,Drugstore Cowboy
2904,Falling Down
2905,The Funhouse
2906,The General
2908,Piranha
2909,Rough Night in Jericho
2911,The Taming of the Shrew
2912,Nighthawks
2913,Yojimbo
2914,Repossessed
2915,The Omega Man
2916,Spaceballs
2917,Robin Hood
2918,Mister Roberts
2919,Quest for Fire
2920,Little Big Man
2921,A Face in the Crowd
2922,Trading Places
2923,Meatballs
2924,Meatballs Part II
2925,Meatballs III: Summer Job
2926,Meatballs 4
2927,Dead Again
2928,Peter's Friends
2929,The Incredibly True Adventure of Two Girls In Love
2930,Experience Preferred...But Not Essential
2931,Under the Rainbow
2934,Anywhere But Here
2935,Dogma
2936,The Messenger: The Story of Joan of Arc
2937,Pokémon: The First Movie: Mewtwo Strikes Back
2938,Felicia's Journey
2940,Where's Marlowe?
2943,The Commitments
2944,Holiday Inn
2945,The Longest Day
2946,Poison Ivy
2947,Poison Ivy: The New Seduction
2949,Tora! Tora! Tora!
2950,Women on the Verge of a Nervous Breakdown
2951,The Verdict
2952,The Effect of Gamma Rays on Man-in-the-Moon Marigolds
2953,The Adventures of Buckaroo Banzai Across the 8th Dimension
2954,Stand and Deliver
2955,Moonstruck
2957,Jeremiah Johnson
2958,Repulsion
2959,Irma la Douce
2960,42 Up
2961,Liberty Heights
2962,Mansfield Park
2964,Sleepy Hollow
2965,The World Is Not Enough
2966,All About My Mother
2969,Babes in Toyland
2970,Scrooged
2971,Harvey
2972,Bicycle Thieves
2973,Matewan
2974,Kagemusha
2976,McCabe & Mrs. Miller
2977,Maurice
2978,The Grapes of Wrath
2979,My Man Godfrey
2980,The Shop Around the Corner
2981,The Natural
2982,Shampoo
2983,A River Runs Through It
2984,Fatal Attraction
2985,Jagged Edge
2986,Stanley & Iris
2987,Midnight Run
2988,Awakenings
2989,Come See the Paradise
2990,Backdraft
2991,The Fisher King
2992,The River
2993,Country
2994,Places in the Heart
2995,"'night, Mother"
2996,End of Days
2997,Toy Story 2
2998,Flawless
2999,Miss Julie
3000,Ride with the Devil
3001,Tumbleweeds
3003,The Distinguished Gentleman
3004,The Hitch-Hiker
3005,Santa Fe Trail
3008,The End of the Affair
3010,Holy Smoke!
3011,A Map of the World
3012,Sweet and Lowdown
3013,The Bonfire of the Vanities
3016,Go West
3017,Grand Illusion
3018,The Great Santini
3019,The James Dean Story
3021,Stealing Home
3023,Three Ages
3024,The Two Jakes
3025,U2: Rattle and Hum
3026,Hell in the Pacific
3027,The Glass Bottom Boat
3028,Cradle Will Rock
3029,Deuce Bigalow: Male Gigolo
3030,The Green Mile
3031,The Cider House Rules
3033,The War Zone
3035,The Last Picture Show
3036,The 7th Voyage of Sinbad
3038,Anna and the King
3039,Bicentennial Man
3040,Stuart Little
3041,The Emperor and the Assassin
3042,Fantasia 2000
3043,Magnolia
3044,Onegin
3046,Topsy-Turvy
3048,Boiling Point
3049,Brenda Starr
3050,Carnal Knowledge
3051,Easy Rider
3052,The Falcon and the Snowman
3054,Room at the Top
3056,Any Given Sunday
3057,Man on the Moon
3058,Galaxy Quest
3059,The Talented Mr. Ripley
3060,Next Friday
3061,The Hurricane
3062,Angela's Ashes
3063,Play It to the Bone
3064,Titus
3065,"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr."
3066,The Third Miracle
3068,Snow Falling on Cedars
3069,"Girl, Interrupted"
3071,The Life and Times of Hank Greenberg
3072,My Dog Skip
3073,Supernova
3075,The Terrorist
3076,The Way We Were
3078,Stalag 17
3079,The Presidio
3080,Papillon
3081,Pal Joey
3082,The Last Detail
3083,Five Easy Pieces
3084,Even Dwarfs Started Small
3085,Dead Calm
3086,The Boys from Brazil
3087,Black Sunday
3088,Against All Odds
3089,The Snows of Kilimanjaro
3090,National Lampoon's Loaded Weapon 1
3092,Fast Times at Ridgemont High
3093,A Cry in the Dark
3095,Batman: Mask of the Phantasm
3096,American Flyers
3098,Vampyros Lesbos
3099,A Star Is Born
3100,Poison
3101,Pacific Heights
3103,The Draughtsman's Contract
3105,A Zed & Two Noughts
3106,Woman in the Dunes
3107,Down to You
3114,Seven Chances
3117,Where the Buffalo Roam
3120,Eye of the Beholder
3121,Isn't She Great
3122,The Big Tease
3123,The Cup
3125,Encino Man
3126,The Goodbye Girl
3127,I Am Cuba
3128,Malcolm X
3129,Sister Act
3130,Sister Act 2: Back in the Habit
3131,The Hand that Rocks the Cradle
3132,Alive
3133,Agnes of God
3134,Scent of a Woman
3135,Wayne's World
3136,Wayne's World 2
3137,A League of Their Own
3138,Patriot Games
3139,The Bodyguard
3140,Death Becomes Her
3141,Far and Away
3142,Howards End
3143,Singles
3144,Twin Peaks: Fire Walk with Me
3145,White Men Can't Jump
3146,Buffy the Vampire Slayer
3147,Hard Boiled
3148,Man Bites Dog
3149,El Mariachi
3150,Stop! Or My Mom Will Shoot
3151,Forever Young
3152,The Cutting Edge
3153,Of Mice and Men
3154,Bad Lieutenant
3155,Scream 3
3156,Single White Female
3157,The Boondock Saints
3158,Gun Shy
3163,The Brandon Teena Story
3164,Different for Girls
3166,They Might Be Giants
3167,The Beach
3168,Snow Day
3169,The Tigger Movie
3171,Not One Less
3174,The Big Combo
3176,Eaten Alive
3178,"To Sir, with Love"
3180,Boiler Room
3181,Hanging Up
3182,Pitch Black
3183,The Whole Nine Yards
3184,Beautiful People
3185,Black Tar Heroin: The Dark End of the Street
3186,Blue Collar
3188,The Circus
3189,City Lights
3190,The Flamingo Kid
3191,A Dog's Life
3192,The Kid
3195,Class Reunion
3196,The Big Trees
3198,Reindeer Games
3199,Wonder Boys
3200,Deterrence
3202,Mifune
3206,Drowning Mona
3207,The Next Best Thing
3208,What Planet Are You From?
3209,Beyond the Mat
3210,Ghost Dog: The Way of the Samurai
3211,The Year My Voice Broke
3212,Splendor in the Grass
3213,My Tutor
3216,Key Largo
3220,For All Mankind
3221,Cross of Iron
3222,Bride of the Monster
3223,Born Yesterday
3224,Birdy
3225,And God Created Woman
3226,Blood Feast
3229,Never Cry Wolf
3231,The Perils of Pauline
3232,A Raisin in the Sun
3233,Two Thousand Maniacs!
3236,Mission to Mars
3237,The Ninth Gate
3239,East/West
3240,Defending Your Life
3241,Breaking Away
3242,Hoosiers
3243,Bull Durham
3244,Dog Day Afternoon
3245,American Graffiti
3246,The Asphalt Jungle
3247,The Searchers
3249,The Big Country
3251,Betrayed
3252,Bound for Glory
3258,Hangmen Also Die!
3260,On the Beach
3261,Railroaded!
3265,The Taking of Pelham One Two Three
3266,Volunteers
3267,JFK
3268,Who's Harry Crumb?
3269,Harry and the Hendersons
3271,Shanghai Surprise
3272,Who's That Girl
3273,She-Devil
3274,Date With an Angel
3275,Blind Date
3276,Nadine
3277,The Muppet Movie
3278,The Great Muppet Caper
3279,The Muppets Take Manhattan
3280,Sesame Street Presents Follow That Bird
3281,We're Back! A Dinosaur's Story
3282,Baby: Secret of the Lost Legend
3283,Turtle Diary
3285,Titanic
3286,A Night to Remember
3287,Captain Horatio Hornblower R.N.
3289,Erin Brockovich
3290,Final Destination
3293,The Bear
3295,Love Is a Many-Splendored Thing
3296,Mirror
3297,The Crimson Pirate
3298,Thelma & Louise
3300,...And Justice for All
3301,Animal House
3302,She's Gotta Have It
3303,School Daze
3304,Do the Right Thing
3305,Mo' Better Blues
3306,Jungle Fever
3307,Coogan's Bluff
3308,The Champ
3309,Creature Comforts
3310,Death Wish
3311,Death Wish 2
3312,Death Wish 3
3314,Death Wish 5: The Face of Death
3315,Double Indemnity
3316,Dying Young
3317,Cool as Ice
3318,Teenage Mutant Ninja Turtles
3319,Teenage Mutant Ninja Turtles II: The Secret of the Ooze
3320,Teenage Mutant Ninja Turtles III
3321,Red Dawn
3322,Band of the Hand
3324,Bloodsport
3325,Eyes of Laura Mars
3326,Funny Bones
3327,The Good Earth
3328,"Good Morning, Vietnam"
3329,The Good Mother
3330,Grumpy Old Men
3331,Guess Who's Coming to Dinner
3332,Romeo Must Die
3333,Here On Earth
3334,Whatever It Takes
3336,The Color of Paradise
3337,Waking the Dead
3339,Gothic
3340,Hillbillys in a Haunted House
3341,Lord of the Flies
3342,Modern Times
3343,National Lampoon's Last Resort
3345,That's Life!
3346,Heart and Souls
3347,Hud
3348,The Hustler
3349,Inherit the Wind
3350,Dersu Uzala
3351,Close Encounters of the Third Kind
3354,Retroactive
3355,A Place in the Sun
3356,Jacob's Ladder
3357,Empire Records
3358,La Bamba
3359,Ladyhawke
3360,Lucas
3361,High Fidelity
3362,The Road to El Dorado
3363,The Skulls
3366,El Dorado
3368,Hook
3369,Horror Express
3370,My Chauffeur
3371,The Son of the Sheik
3373,True Grit
3374,Roadside Prophets
3375,Madame Sousatzka
3376,Max Dugan Returns
3377,Midnight Express
3378,Misery
3379,Mr. Saturday Night
3380,Murphy's Romance
3381,My Life
3382,Solaris
3383,Network
3384,No Way Out
3385,North Dallas Forty
3386,The Odd Couple
3387,The Outlaw Josey Wales
3388,Black and White
3389,Frequency
3390,Ready to Rumble
3391,Return to Me
3392,Rules of Engagement
3394,Me Myself I
3395,"Bell, Book and Candle"
3397,The End of Violence
3398,Force 10 from Navarone
3399,How to Stuff a Wild Bikini
3400,Mystery Train
3401,Sacco & Vanzetti
3403,Arthur
3404,Bachelor Party
3405,Parenthood
3406,Predator
3407,The Prince of Tides
3408,The Postman Always Rings Twice
3410,All the Vermeers in New York
3412,28 Days
3413,American Psycho
3414,Keeping the Faith
3415,Where the Money is
3416,East Is East
3417,The Filth and the Fury
3418,Passion of Mind
3421,Diner
3422,Shakes the Clown
3423,Cabaret
3424,What Ever Happened to Baby Jane?
3425,Prick Up Your Ears
3426,Auntie Mame
3427,Guys and Dolls
3428,The Hunger
3429,Marathon Man
3430,Caddyshack
3431,Gossip
3432,Love & Basketball
3433,U-571
3434,The Virgin Suicides
3435,Jennifer Eight
3437,Limelight
3438,Empire of Passion
3441,The Crow: Salvation
3442,The Flintstones in Viva Rock Vegas
3443,Where the Heart Is
3444,The Big Kahuna
3445,Bossa Nova
3446,Smiling Fish & Goat On Fire
3447,The Idiots
3449,Timecode
3450,Carnosaur
3451,Carnosaur 2
3452,Carnosaur 3: Primal Species
3453,Defying Gravity
3454,The Hidden
3455,Two Moon Junction
3456,Gladiator
3457,I Dreamed of Africa
3458,Up at the Villa
3459,Human Traffic
3462,Breathless
3465,Inferno
3466,The King of Marvin Gardens
3468,The Lords of Flatbush
3469,Mr. Mom
3471,Battlefield Earth
3472,Center Stage
3474,Screwed
3476,Hamlet
3477,Anchors Aweigh
3478,Blue Hawaii
3480,G.I. Blues
3482,Gypsy
3483,King Creole
3484,On the Town
3486,Pee-wee's Big Adventure
3487,Regret to Inform
3489,Saludos Amigos
3490,The Slipper and the Rose
3491,Things Change
3492,Honeymoon in Vegas
3493,Dinosaur
3494,Loser
3495,Road Trip
3496,Small Time Crooks
3497,The Hollywood Knights
3498,The Myth Of Fingerprints
3499,Possession
3500,The Twelve Chairs
3501,Mission: Impossible II
3502,Shanghai Noon
3504,8 ½ Women
3505,Carnival of Souls
3506,Flying Tigers
3507,The Gold Rush
3510,Monsieur Verdoux
3511,On Her Majesty's Secret Service
3512,Seven Days in May
3513,The Spy Who Loved Me
3515,Vagabond
3516,Moonraker
3517,The Man with the Golden Gun
3518,A King in New York
3521,The Fighting Seabees
3524,Big Momma's House
3527,American Gigolo
3531,The Endless Summer
3532,The Guns of Navarone
3533,La Grande Bouffe
3534,Lured
3535,Pandora and the Flying Dutchman
3536,Quatermass and the Pit
3537,Quatermass II
3538,Puppet Master
3539,Puppet Master II
3540,Puppet Master III Toulon's Revenge
3541,Puppet Master 4
3542,Puppet Master 5: The Final Chapter
3543,Curse of the Puppet Master
3546,Romeo and Juliet
3547,Stay Tuned
3549,Blazing Saddles
3550,Benji
3551,Benji the Hunted
3552,For the Love of Benji
3553,White Christmas
3554,Eraserhead
3555,Baraka
3556,The Man with the Golden Arm
3557,The Decline of Western Civilization
3558,The Decline of Western Civilization Part II: The Metal Years
3559,For a Few Dollars More
3560,Magnum Force
3561,Blood Simple
3562,The Fabulous Baker Boys
3563,Prizzi's Honor
3564,Flatliners
3565,Gandahar
3566,Porky's
3567,Porky's II: The Next Day
3568,Porky's 3: Revenge
3569,Private School
3570,Class of Nuke 'Em High
3571,The Toxic Avenger
3572,The Toxic Avenger Part II
3573,The Toxic Avenger Part III: The Last Temptation of Toxie
3574,Night of the Creeps
3575,Predator 2
3576,The Running Man
3577,Starman
3578,The Brother from Another Planet
3579,Alien Nation
3580,Mad Max
3581,Mad Max 2: The Road Warrior
3582,Mad Max Beyond Thunderdome
3583,Bird on a Wire
3584,Angel Heart
3585,Nine 1/2 Weeks
3586,Firestarter
3587,Sleepwalkers
3588,Action Jackson
3590,Soapdish
3591,The Long Walk Home
3592,Clara's Heart
3593,Burglar
3594,Fatal Beauty
3595,Gone in Sixty Seconds
3596,American Pimp
3597,Love's Labour's Lost
3598,Sunshine
3599,Trixie
3601,Hamlet
3602,Coming Home
3603,American Pop
3604,Assault on Precinct 13
3605,Near Dark
3606,One False Move
3607,Shaft
3608,The Conversation
3609,Cutter's Way
3610,The Fury
3611,The Paper Chase
3612,Prince of the City
3613,Serpico
3614,Ace in the Hole
3615,Lonely Are the Brave
3616,The Sugarland Express
3617,Trouble in Paradise
3618,Big Trouble in Little China
3619,Badlands
3620,Battleship Potemkin
3621,Boys and Girls
3622,Shaft
3623,Titan A.E.
3624,Butterfly
3625,Jesus' Son
3629,Chicken Run
3630,"Me, Myself & Irene"
3631,The Patriot
3632,The Adventures of Rocky & Bullwinkle
3633,The Perfect Storm
3635,Asylum
3636,Communion
3637,Fun & Fancy Free
3638,The Kentucky Fried Movie
3639,Bound by Honor
3641,F/X
3642,F/X2
3643,The Hot Spot
3644,Missing in Action
3646,Braddock: Missing in Action III
3647,Thunderbolt and Lightfoot
3648,Dreamscape
3649,The Golden Voyage of Sinbad
3651,House Party
3652,House Party 2
3653,Make Mine Music
3655,Nekromantik
3658,Rocketship X-M
3661,Croupier
3662,The Kid
3663,Scary Movie
3664,But I'm a Cheerleader
3665,Shower
3666,Blow-Up
3667,The Pawnbroker
3668,Groove
3669,Footloose
3670,Duel in the Sun
3671,X-Men
3672,Chuck & Buck
3673,The Five Senses
3676,What Lies Beneath
3677,Pokémon: The Movie 2000
3678,Criminal Lovers
3679,Anatomy of a Murder
3680,Freejack
3682,H.O.T.S.
3683,Knightriders
3684,Mackenna's Gold
3685,Sinbad and the Eye of the Tiger
3687,What About Bob?
3688,White Sands
3689,Breaker Morant
3690,Everything You Always Wanted to Know About Sex *But Were Afraid to Ask
3691,Interiors
3692,Love and Death
3693,The Official Story
3696,Tampopo
3697,Thomas and the Magic Railroad
3698,Nutty Professor II: The Klumps
3699,The Girl on the Bridge
3700,Wonderland
3701,Autumn in New York
3702,Coyote Ugly
3703,Hollow Man
3704,Space Cowboys
3706,Mad About Mambo
3708,Saving Grace
3709,Black Sabbath
3710,The Brain That Wouldn't Die
3711,Bronco Billy
3712,The Crush
3713,Kelly's Heroes
3714,Phantasm II
3715,Phantasm III: Lord of the Dead
3716,Phantasm IV: Oblivion
3717,Pumpkinhead
3718,Air America
3719,Sleepaway Camp
3720,Steel Magnolias
3721,...And God Created Woman
3722,Easy Money
3723,Ilsa: She Wolf of the SS
3724,Silent Fall
3725,The Spiral Staircase
3727,Margaret Cho: I'm the One That I Want
3728,The Tao of Steve
3730,Aimee & Jaguar
3731,An Affair of Love
3733,Bless the Child
3734,Cecil B. Demented
3735,The Eyes of Tammy Faye
3736,The Opportunists
3737,The Replacements
3739,The Cell
3740,Godzilla 2000
3741,The Original Kings of Comedy
3744,The Naked Gun: From the Files of Police Squad!
3745,The Naked Gun 2½: The Smell of Fear
3746,Our Town
3747,Shane
3748,"Suddenly, Last Summer"
3749,Cat Ballou
3751,The Devil Rides Out
3753,Supergirl
3755,The Art of War
3756,The Ballad of Ramblin' Jack
3758,Bring It On
3759,Catfish in Black Bean Sauce
3761,Love & Sex
3762,Steal This Movie
3765,Highlander: Endgame
3766,Backstage
3767,Turn It Up
3768,Anatomy
3769,Nurse Betty
3771,The Watcher
3772,The Way of the Gun
3773,Almost Famous
3776,Crime + Punishment in Suburbia
3777,Duets
3778,Goya in Bordeaux
3779,Urbania
3781,The Specials
3782,Under Suspicion
3784,Urban Legends: Final Cut
3785,Woman on Top
3786,Dancer in the Dark
3787,Best in Show
3789,Barenaked in America
3790,The Broken Hearts Club: A Romantic Comedy
3791,Girlfight
3792,Remember the Titans
3793,Hellraiser
3794,Hellbound: Hellraiser II
3795,Hellraiser III: Hell on Earth
3796,"Faraway, So Close!"
3797,Beach Party
3798,Bikini Beach
3799,Return of the Fly
3800,Pajama Party
3801,Stranger Than Paradise
3802,Voyage to the Bottom of the Sea
3803,Fantastic Voyage
3804,Abbott and Costello Meet Frankenstein
3805,The Bank Dick
3806,Creature from the Black Lagoon
3808,The Invisible Man
3809,The Killer Shrews
3810,Kronos
3811,Phantom of the Opera
3812,Runaway
3813,The Slumber Party Massacre
3814,Slumber Party Massacre II
3815,Slumber Party Massacre III
3816,Sorority House Massacre
3817,Sorority House Massacre II
3818,Bamboozled
3820,Digimon: The Movie
3821,Get Carter
3822,Get Carter
3823,Meet the Parents
3824,Requiem for a Dream
3825,Tigerland
3826,Two Family House
3827,The Contender
3828,Dr. T and the Women
3830,The Ladies Man
3831,Lost Souls
3832,Billy Jack
3834,The Time Machine
3835,Haunted
3836,Ghoulies
3837,Ghoulies II
3838,The Unsinkable Molly Brown
3839,The Adventures of Ichabod and Mr. Toad
3840,The Strange Love of Martha Ivers
3841,Detour
3842,Billy Elliot
3843,Bedazzled
3844,Pay It Forward
3845,The Beyond
3846,The Private Eyes
3847,The Legend of Drunken Master
3848,Book of Shadows: Blair Witch 2
3850,Lucky Numbers
3851,Stardom
3852,Charlie's Angels
3853,The Legend of Bagger Vance
3854,Little Nicky
3855,Men of Honor
3856,Red Planet
3858,You Can Count on Me
3859,Diamonds Are Forever
3860,The Eagle Has Landed
3861,The 6th Day
3862,Bounce
3863,How the Grinch Stole Christmas
3864,One Day in September
3865,Rugrats in Paris: The Movie
3866,102 Dalmatians
3867,Malena
3868,Quills
3869,Unbreakable
3871,"Crouching Tiger, Hidden Dragon"
3872,Dungeons & Dragons
3873,Proof of Life
3874,Vertical Limit
3875,The Bounty
3876,Code of Silence
3877,"Planes, Trains and Automobiles"
3878,She's Having a Baby
3880,The Living Daylights
3881,The Transformers: The Movie
3882,Wall Street
3883,Born on the Fourth of July
3884,Talk Radio
3885,Brewster's Millions
3886,Snatch
3887,Punchline
3889,Chocolat
3890,"Dude, Where’s My Car?"
3891,The Emperor's New Groove
3892,Pollock
3893,What Women Want
3894,Finding Forrester
3895,The Gift
3896,Before Night Falls
3897,Cast Away
3898,The Family Man
3899,The House of Mirth
3900,Miss Congeniality
3901,Nowhere to Hide
3902,"O Brother, Where Art Thou?"
3904,State and Main
3905,Dracula 2000
3906,All the Pretty Horses
3908,Thirteen Days
3909,Traffic
3910,The Claim
3911,Shadow of the Vampire
3912,House of Games
3914,Annie
3915,Don't Tell Mom the Babysitter's Dead
3916,An Officer and a Gentleman
3917,The Alamo
3918,At Close Range
3920,Breakheart Pass
3921,Friendly Persuasion
3922,Gettysburg
3923,Imaginary Crimes
3926,Antitrust
3927,Double Take
3928,Save the Last Dance
3929,Panic
3930,The Pledge
3934,Love Field
3935,The Man in the Moon
3936,Mystic Pizza
3937,Prelude to a Kiss
3940,I'm Gonna Git You Sucka
3941,Untamed Heart
3942,Sugar & Spice
3943,The Wedding Planner
3947,The Invisible Circus
3950,Two Ninas
3951,"Harry, He's Here To Help"
3953,Amazon Women on the Moon
3954,Baby Boom
3955,Back to the Beach
3956,Barfly
3958,Beverly Hills Cop II
3959,Beverly Hills Cop
3960,The Big Easy
3962,The Big Town
3963,Born in East L.A.
3964,The Brave Little Toaster
3965,Can't Buy Me Love
3966,Cherry 2000
3969,Cry Freedom
3972,The Dead
3975,Dogs in Space
3976,Eddie Murphy Raw
3977,Empire of the Sun
3978,Ernest Goes to Camp
3979,The Evil Dead
3980,Extreme Prejudice
3982,Five Corners
3983,Flowers in the Attic
3985,Gardens of Stone
3988,"Good Morning, Babylon"
3989,Hiding Out
3990,Hollywood Shuffle
3991,Hope and Glory
3995,Innerspace
3996,Ironweed
3997,Ishtar
3998,Jaws: The Revenge
4000,Less Than Zero
4002,The Lost Boys
4004,Maid to Order
4005,Making Mr. Right
4006,Mannequin
4007,Masters of the Universe
4009,The Monster Squad
4010,A Month in the Country
4013,No Man's Land
4014,North Shore
4015,Head Over Heels
4016,Left Behind
4017,Valentine
4018,In the Mood for Love
4020,The Million Dollar Hotel
4022,Hannibal
4023,Saving Silverman
4025,The Taste of Others
4027,Down to Earth
4029,Sweet November
4030,Company Man
4032,Monkeybone
4033,3000 Miles to Graceland
4035,The Mexican
4036,See Spot Run
4040,Series 7: The Contenders
4041,15 Minutes
4042,Get Over It
4043,Blow Dry
4045,Long Night's Journey Into Day
4047,When Brendan Met Trudy
4048,Avalon
4049,Gray's Anatomy
4051,The Mirror Crack'd
4052,Of Mice and Men
4053,Pixote
4054,Reform School Girls
4055,Tapeheads
4057,The Unbelievable Truth
4058,The Bishop's Wife
4059,Elvis That's the Way It Is
4060,The Fortune Cookie
4061,Lilies of the Field
4062,Hans Christian Andersen
4063,The Greatest Story Ever Told
4064,Elmer Gantry
4065,Alfie
4068,I Know Where I'm Going!
4069,The Abominable Dr. Phibes
4071,Real Life
4072,Battle Beyond the Stars
4074,Double Impact
4075,The End
4077,Harley Davidson and the Marlboro Man
4079,Mermaids
4081,Unmade Beds
4083,Manhunter
4084,Reversal of Fortune
4085,Death on the Nile
4086,DeepStar Six
4087,Revenge of the Nerds
4088,Revenge of the Nerds II: Nerds in Paradise
4089,Longtime Companion
4090,4 Little Girls
4091,River's Edge
4092,Girls Just Want to Have Fun
4093,The Longest Yard
4094,Necessary Roughness
4095,C.H.U.D.
4096,Enemy at the Gates
4097,Exit Wounds
4098,The Dish
4099,Memento
4101,Heartbreakers
4102,Say It Isn't So
4104,Someone Like You...
4105,Spy Kids
4106,Tomcats
4107,The Tailor of Panama
4108,Amores perros
4109,Keep the River on Your Right: A Modern Cannibal Tale
4110,The Gleaners & I
4111,Along Came a Spider
4112,Blow
4114,Pokémon: Spell of the Unknown
4119,Bridget Jones's Diary
4120,Joe Dirt
4121,Josie and the Pussycats
4124,Chopper
4125,The Circle
4127,Crocodile Dundee in Los Angeles
4128,Freddy Got Fingered
4135,Scarface
4136,Days of Wine and Roses
4137,Driven
4138,The Forsaken
4139,One Night at McCool's
4140,Town & Country
4142,The Mummy Returns
4143,Eureka
4145,Under the Sand
4146,Cleopatra
4147,Krull
4148,Lost in America
4149,The Lost World
4150,Triumph of the Will
4151,True Believer
4152,The World According to Garp
4153,Candy
4154,Fellini Satyricon
4156,Frankie and Johnny
4162,For the Boys
4163,Nine to Five
4164,Norma Rae
4165,Summer Rental
4166,"The 5,000 Fingers of Dr. T."
4168,Love Story
4169,Pelle the Conqueror
4170,Rififi
4171,A Knight's Tale
4172,Bread and Roses
4174,The King Is Alive
4176,Startup.com
4177,Angel Eyes
4178,Shrek
4180,Moulin Rouge!
4182,Pearl Harbor
4184,Himalaya
4188,Ice Castles
4189,Love Potion No. 9
4190,Postcards from the Edge
4191,Apache
4193,City Slickers
4194,Eight Men Out
4196,The Kentuckian
4198,Mississippi Burning
4199,The Magnificent Seven
4201,Rio Bravo
4204,Suspect
4205,Throw Momma from the Train
4206,Yi Yi
4209,The Sand Pebbles
4210,Twelve O'Clock High
4211,Von Ryan's Express
4212,The Animal
4214,Big Eden
4215,Evolution
4216,Swordfish
4217,The Anniversary Party
4219,Divided We Fall
4221,Catch-22
4222,Forgotten Silver
4223,Point Break
4224,Shag
4225,Uncommon Valor
4226,Unlawful Entry
4227,Youngblood
4228,Gentlemen Prefer Blondes
4229,How to Marry a Millionaire
4231,The Seven Year Itch
4232,There's No Business Like Show Business
4233,Tootsie
4238,Atlantis: The Lost Empire
4239,Lara Croft: Tomb Raider
4240,Dr. Dolittle 2
4241,The Fast and the Furious
4242,A.I. Artificial Intelligence
4243,Baby Boy
4244,Crazy/Beautiful
4247,Funny Felix
4250,Sexy Beast
4252,The Princess and the Warrior
4253,The Closet
4255,The Crimson Rivers
4256,Lumumba
4258,Cats & Dogs
4259,Kiss of the Dragon
4260,Scary Movie 2
4261,Lost and Delirious
4262,Baise-moi
4263,The Vertical Ray of the Sun
4264,Alice
4266,Beach Blanket Bingo
4268,The Cannonball Run
4269,Cannonball Run II
4271,Diary of a Chambermaid
4273,Donovan's Reef
4274,Dr. Goldfoot and the Bikini Machine
4275,House of Usher
4276,Faust
4277,The Last Laugh
4278,The Man Who Shot Liberty Valance
4279,Salvador
4281,Shadows and Fog
4282,Something Wild
4283,The Sons of Katie Elder
4286,X: The Man with the X-Ray Eyes
4287,Nice Dreams
4289,The House by the Cemetery
4292,The Barefoot Contessa
4294,Cries and Whispers
4296,The Garden of the Finzi-Continis
4298,Kiss Me Deadly
4299,The Lion in Winter
4300,The Misfits
4304,Sweet Smell of Success
4305,Written on the Wind
4309,Suspiria
4310,Fist of Fury
4312,The Big Boss
4313,Game of Death
4314,The Last Dragon
4315,Outland
4316,The Way of the Dragon
4317,T-Rex: Back to the Cretaceous
4318,Final Fantasy: The Spirits Within
4319,Legally Blonde
4320,The Score
4322,Bully
4323,Jump Tomorrow
4324,Made
4325,Michael Jordan to the Max
4326,More
4330,Africa: The Serengeti
4331,Alaska: Spirit of the Wild
4334,18 Again!
4336,The Accidental Tourist
4337,The Accused
4338,Above the Law
4339,The Adventures of Baron Munchausen
4341,Appointment with Death
4342,Ariel
4343,Arthur 2: On the Rocks
4345,Bat*21
4346,Beaches
4347,The Beast of War
4349,Big Top Pee-wee
4350,Biloxi Blues
4351,Bird
4352,The Blob
4354,"Bright Lights, Big City"
4355,Caddyshack II
4356,Camille Claudel 1915
4358,Clean and Sober
4359,Cocktail
4360,Colors
4361,Coming to America
4362,The Couch Trip
4363,Criminal Law
4364,Critters
4365,Critters 2
